iri	VeryPositive	Positive	Neutral	Negative	VeryNegative
[http://purl.obolibrary.org/obo/DOID_0050853, 1.0, 1.0, 12.0, 52.0, 35.0]
[http://purl.obolibrary.org/obo/DOID_3021, 2.0, 2.0, 12.0, 62.0, 22.0]
[http://purl.obolibrary.org/obo/DOID_9651, 2.0, 3.0, 16.0, 47.0, 33.0]
[http://purl.obolibrary.org/obo/DOID_4947, 1.0, 1.0, 14.0, 65.0, 20.0]
[http://purl.obolibrary.org/obo/DOID_11132, 2.0, 10.0, 47.0, 35.0, 6.0]
[http://purl.obolibrary.org/obo/DOID_4927, 1.0, 1.0, 9.0, 52.0, 37.0]
[http://purl.obolibrary.org/obo/DOID_299, 5.0, 18.0, 35.0, 35.0, 7.0]
[http://purl.obolibrary.org/obo/DOID_4948, 1.0, 2.0, 16.0, 66.0, 15.0]
[http://purl.obolibrary.org/obo/DOID_7693, 1.0, 1.0, 8.0, 65.0, 24.0]
[http://purl.obolibrary.org/obo/DOID_0060181, 1.0, 2.0, 18.0, 60.0, 19.0]
[http://purl.obolibrary.org/obo/DOID_8440, 2.0, 5.0, 24.0, 56.0, 12.0]
[http://purl.obolibrary.org/obo/DOID_12642, 3.0, 5.0, 14.0, 59.0, 19.0]
[http://purl.obolibrary.org/obo/DOID_10314, 1.0, 1.0, 10.0, 61.0, 26.0]
[http://purl.obolibrary.org/obo/DOID_0060180, 1.0, 1.0, 11.0, 69.0, 18.0]
[http://purl.obolibrary.org/obo/DOID_1826, 2.0, 14.0, 43.0, 35.0, 5.0]
[http://purl.obolibrary.org/obo/DOID_6432, 1.0, 3.0, 20.0, 61.0, 15.0]
[http://purl.obolibrary.org/obo/DOID_11162, 1.0, 1.0, 14.0, 63.0, 21.0]
[http://purl.obolibrary.org/obo/DOID_1439, 1.0, 3.0, 20.0, 61.0, 15.0]
[http://purl.obolibrary.org/obo/DOID_4166, 2.0, 4.0, 13.0, 65.0, 16.0]
[http://purl.obolibrary.org/obo/DOID_0050827, 1.0, 1.0, 13.0, 35.0, 51.0]
[http://purl.obolibrary.org/obo/DOID_1586, 0.0, 0.0, 11.0, 63.0, 25.0]
[http://purl.obolibrary.org/obo/DOID_1754, 1.0, 2.0, 20.0, 66.0, 11.0]
[http://purl.obolibrary.org/obo/DOID_4078, 1.0, 1.0, 15.0, 69.0, 15.0]
[http://purl.obolibrary.org/obo/DOID_9352, 1.0, 15.0, 81.0, 3.0, 0.0]
[http://purl.obolibrary.org/obo/DOID_13001, 1.0, 1.0, 11.0, 61.0, 27.0]
[http://purl.obolibrary.org/obo/DOID_4079, 7.0, 26.0, 29.0, 30.0, 7.0]
[http://purl.obolibrary.org/obo/DOID_8398, 1.0, 0.0, 9.0, 35.0, 54.0]
[http://purl.obolibrary.org/obo/DOID_341, 0.0, 0.0, 1.0, 10.0, 89.0]
[http://purl.obolibrary.org/obo/DOID_3650, 1.0, 1.0, 11.0, 66.0, 21.0]
[http://purl.obolibrary.org/obo/DOID_4676, 1.0, 3.0, 38.0, 52.0, 7.0]
[http://purl.obolibrary.org/obo/DOID_2741, 4.0, 23.0, 58.0, 12.0, 2.0]
[http://purl.obolibrary.org/obo/DOID_115, 2.0, 1.0, 6.0, 45.0, 47.0]
[http://purl.obolibrary.org/obo/DOID_3122, 1.0, 2.0, 18.0, 60.0, 19.0]
[http://purl.obolibrary.org/obo/DOID_4977, 1.0, 2.0, 13.0, 70.0, 14.0]
[http://purl.obolibrary.org/obo/DOID_3488, 2.0, 5.0, 28.0, 56.0, 9.0]
[http://purl.obolibrary.org/obo/DOID_2394, 1.0, 1.0, 12.0, 49.0, 37.0]
[http://purl.obolibrary.org/obo/DOID_6725, 0.0, 1.0, 19.0, 62.0, 17.0]
[http://purl.obolibrary.org/obo/DOID_720, 4.0, 11.0, 26.0, 49.0, 11.0]
[http://purl.obolibrary.org/obo/DOID_10310, 2.0, 3.0, 19.0, 59.0, 18.0]
[http://purl.obolibrary.org/obo/DOID_585, 4.0, 21.0, 49.0, 22.0, 4.0]
[http://purl.obolibrary.org/obo/DOID_936, 2.0, 0.0, 4.0, 35.0, 59.0]
[http://purl.obolibrary.org/obo/DOID_302, 1.0, 3.0, 18.0, 67.0, 12.0]
[http://purl.obolibrary.org/obo/DOID_1324, 1.0, 8.0, 37.0, 47.0, 7.0]
[http://purl.obolibrary.org/obo/DOID_11111, 1.0, 3.0, 19.0, 64.0, 13.0]
[http://purl.obolibrary.org/obo/DOID_14566, 1.0, 1.0, 10.0, 42.0, 46.0]
[http://purl.obolibrary.org/obo/DOID_0060320, 9.0, 48.0, 27.0, 12.0, 3.0]
[http://purl.obolibrary.org/obo/DOID_1289, 1.0, 1.0, 8.0, 50.0, 40.0]
[http://purl.obolibrary.org/obo/DOID_2634, 5.0, 19.0, 22.0, 46.0, 9.0]
[http://purl.obolibrary.org/obo/DOID_2034, 8.0, 33.0, 22.0, 31.0, 7.0]
[http://purl.obolibrary.org/obo/DOID_1837, 2.0, 4.0, 10.0, 61.0, 22.0]
[http://purl.obolibrary.org/obo/DOID_14159, 2.0, 3.0, 14.0, 64.0, 17.0]
[http://purl.obolibrary.org/obo/DOID_0050700, 0.0, 1.0, 22.0, 60.0, 16.0]
[http://purl.obolibrary.org/obo/DOID_4606, 2.0, 3.0, 21.0, 58.0, 16.0]
[http://purl.obolibrary.org/obo/DOID_3770, 1.0, 1.0, 13.0, 41.0, 44.0]
[http://purl.obolibrary.org/obo/DOID_9744, 2.0, 1.0, 10.0, 38.0, 48.0]
[http://purl.obolibrary.org/obo/DOID_1749, 5.0, 25.0, 34.0, 31.0, 5.0]
[http://purl.obolibrary.org/obo/DOID_3082, 1.0, 1.0, 14.0, 54.0, 30.0]
[http://purl.obolibrary.org/obo/DOID_1936, 9.0, 8.0, 10.0, 46.0, 26.0]
[http://purl.obolibrary.org/obo/DOID_8596, 2.0, 5.0, 31.0, 52.0, 9.0]
[http://purl.obolibrary.org/obo/DOID_12639, 1.0, 0.0, 5.0, 37.0, 57.0]
[http://purl.obolibrary.org/obo/DOID_12785, 1.0, 1.0, 12.0, 62.0, 25.0]
[http://purl.obolibrary.org/obo/DOID_11914, 1.0, 6.0, 65.0, 26.0, 3.0]
[http://purl.obolibrary.org/obo/DOID_4195, 1.0, 8.0, 39.0, 45.0, 6.0]
[http://purl.obolibrary.org/obo/DOID_1883, 1.0, 1.0, 16.0, 22.0, 59.0]
[http://purl.obolibrary.org/obo/DOID_219, 1.0, 0.0, 6.0, 39.0, 54.0]
[http://purl.obolibrary.org/obo/DOID_0111581, 1.0, 1.0, 18.0, 69.0, 11.0]
[http://purl.obolibrary.org/obo/DOID_11981, 2.0, 2.0, 12.0, 58.0, 27.0]
[http://purl.obolibrary.org/obo/DOID_9538, 3.0, 20.0, 51.0, 23.0, 3.0]
[http://purl.obolibrary.org/obo/DOID_13209, 2.0, 3.0, 12.0, 58.0, 25.0]
[http://purl.obolibrary.org/obo/DOID_12556, 1.0, 0.0, 2.0, 21.0, 76.0]
[http://purl.obolibrary.org/obo/DOID_203, 1.0, 1.0, 17.0, 66.0, 15.0]
[http://purl.obolibrary.org/obo/DOID_14270, 1.0, 0.0, 5.0, 42.0, 51.0]
[http://purl.obolibrary.org/obo/DOID_11755, 1.0, 2.0, 18.0, 60.0, 19.0]
[http://purl.obolibrary.org/obo/DOID_9446, 1.0, 2.0, 16.0, 69.0, 12.0]
[http://purl.obolibrary.org/obo/DOID_3315, 27.0, 61.0, 6.0, 4.0, 2.0]
[http://purl.obolibrary.org/obo/DOID_11612, 2.0, 1.0, 14.0, 33.0, 50.0]
[http://purl.obolibrary.org/obo/DOID_13580, 0.0, 1.0, 13.0, 66.0, 19.0]
[http://purl.obolibrary.org/obo/DOID_4411, 1.0, 5.0, 49.0, 39.0, 5.0]
[http://purl.obolibrary.org/obo/DOID_2237, 1.0, 1.0, 5.0, 46.0, 47.0]
[http://purl.obolibrary.org/obo/DOID_12549, 1.0, 0.0, 6.0, 42.0, 51.0]
[http://purl.obolibrary.org/obo/DOID_557, 1.0, 3.0, 21.0, 64.0, 11.0]
[http://purl.obolibrary.org/obo/DOID_255, 3.0, 4.0, 13.0, 56.0, 24.0]
[http://purl.obolibrary.org/obo/DOID_813, 1.0, 1.0, 7.0, 64.0, 27.0]
[http://purl.obolibrary.org/obo/DOID_0050127, 1.0, 0.0, 6.0, 42.0, 51.0]
[http://purl.obolibrary.org/obo/DOID_10159, 5.0, 6.0, 11.0, 57.0, 21.0]
[http://purl.obolibrary.org/obo/DOID_2583, 1.0, 2.0, 22.0, 63.0, 13.0]
[http://purl.obolibrary.org/obo/DOID_7998, 4.0, 24.0, 46.0, 21.0, 4.0]
[http://purl.obolibrary.org/obo/DOID_12347, 1.0, 1.0, 14.0, 46.0, 38.0]
[http://purl.obolibrary.org/obo/DOID_14115, 2.0, 7.0, 32.0, 51.0, 8.0]
[http://purl.obolibrary.org/obo/DOID_8704, 1.0, 1.0, 9.0, 54.0, 36.0]
[http://purl.obolibrary.org/obo/DOID_11372, 1.0, 2.0, 18.0, 61.0, 17.0]
[http://purl.obolibrary.org/obo/DOID_112, 0.0, 0.0, 3.0, 45.0, 51.0]
[http://purl.obolibrary.org/obo/DOID_11695, 1.0, 0.0, 6.0, 41.0, 51.0]
[http://purl.obolibrary.org/obo/DOID_9256, 5.0, 23.0, 41.0, 26.0, 5.0]
[http://purl.obolibrary.org/obo/DOID_363, 1.0, 1.0, 7.0, 53.0, 38.0]
[http://purl.obolibrary.org/obo/DOID_10534, 5.0, 17.0, 32.0, 38.0, 8.0]
[http://purl.obolibrary.org/obo/DOID_507, 3.0, 13.0, 46.0, 33.0, 5.0]
[http://purl.obolibrary.org/obo/DOID_5200, 2.0, 2.0, 14.0, 55.0, 27.0]
[http://purl.obolibrary.org/obo/DOID_0050852, 4.0, 40.0, 43.0, 11.0, 2.0]
[http://purl.obolibrary.org/obo/DOID_3459, 1.0, 2.0, 11.0, 68.0, 18.0]
[http://purl.obolibrary.org/obo/DOID_178, 1.0, 1.0, 14.0, 57.0, 27.0]
[http://purl.obolibrary.org/obo/DOID_0080547, 1.0, 1.0, 9.0, 58.0, 31.0]
[http://purl.obolibrary.org/obo/DOID_1470, 1.0, 1.0, 7.0, 60.0, 33.0]
[http://purl.obolibrary.org/obo/DOID_750, 3.0, 20.0, 51.0, 23.0, 3.0]
[http://purl.obolibrary.org/obo/DOID_1240, 1.0, 3.0, 23.0, 60.0, 12.0]
[http://purl.obolibrary.org/obo/DOID_0111099, 1.0, 0.0, 2.0, 16.0, 81.0]
[http://purl.obolibrary.org/obo/DOID_9775, 1.0, 1.0, 24.0, 56.0, 18.0]
[http://purl.obolibrary.org/obo/DOID_12450, 2.0, 9.0, 30.0, 51.0, 9.0]
[http://purl.obolibrary.org/obo/DOID_10140, 1.0, 1.0, 10.0, 49.0, 38.0]
[http://purl.obolibrary.org/obo/DOID_0080178, 1.0, 7.0, 45.0, 41.0, 5.0]
[http://purl.obolibrary.org/obo/DOID_7442, 1.0, 0.0, 7.0, 38.0, 54.0]
[http://purl.obolibrary.org/obo/DOID_11758, 1.0, 4.0, 34.0, 53.0, 8.0]
[http://purl.obolibrary.org/obo/DOID_1432, 4.0, 23.0, 58.0, 12.0, 2.0]
[http://purl.obolibrary.org/obo/DOID_12143, 1.0, 2.0, 19.0, 67.0, 11.0]
[http://purl.obolibrary.org/obo/DOID_1969, 3.0, 28.0, 31.0, 32.0, 6.0]
[http://purl.obolibrary.org/obo/DOID_1227, 2.0, 3.0, 15.0, 63.0, 16.0]
[http://purl.obolibrary.org/obo/DOID_3905, 0.0, 1.0, 19.0, 63.0, 17.0]
[http://purl.obolibrary.org/obo/DOID_12176, 0.0, 2.0, 33.0, 57.0, 8.0]
[http://purl.obolibrary.org/obo/DOID_8725, 3.0, 20.0, 51.0, 23.0, 3.0]
[http://purl.obolibrary.org/obo/DOID_11971, 1.0, 5.0, 48.0, 41.0, 6.0]
[http://purl.obolibrary.org/obo/DOID_10907, 5.0, 9.0, 20.0, 51.0, 15.0]
[http://purl.obolibrary.org/obo/DOID_1824, 3.0, 3.0, 14.0, 53.0, 27.0]
[http://purl.obolibrary.org/obo/DOID_8488, 1.0, 2.0, 16.0, 66.0, 15.0]
[http://purl.obolibrary.org/obo/DOID_13025, 4.0, 12.0, 20.0, 52.0, 11.0]
[http://purl.obolibrary.org/obo/DOID_2320, 3.0, 8.0, 30.0, 50.0, 9.0]
[http://purl.obolibrary.org/obo/DOID_11394, 0.0, 1.0, 19.0, 68.0, 11.0]
[http://purl.obolibrary.org/obo/DOID_11335, 1.0, 3.0, 24.0, 62.0, 10.0]
[http://purl.obolibrary.org/obo/DOID_11516, 2.0, 3.0, 17.0, 51.0, 27.0]
[http://purl.obolibrary.org/obo/DOID_3565, 2.0, 3.0, 10.0, 68.0, 17.0]
[http://purl.obolibrary.org/obo/DOID_2921, 1.0, 1.0, 16.0, 47.0, 35.0]
[http://purl.obolibrary.org/obo/DOID_10241, 1.0, 1.0, 9.0, 33.0, 55.0]
[http://purl.obolibrary.org/obo/DOID_8881, 1.0, 7.0, 32.0, 53.0, 6.0]
[http://purl.obolibrary.org/obo/DOID_0060323, 3.0, 15.0, 42.0, 35.0, 6.0]
[http://purl.obolibrary.org/obo/DOID_1352, 1.0, 1.0, 14.0, 68.0, 16.0]
[http://purl.obolibrary.org/obo/DOID_3454, 1.0, 3.0, 7.0, 66.0, 23.0]
[http://purl.obolibrary.org/obo/DOID_3908, 1.0, 1.0, 13.0, 68.0, 17.0]
[http://purl.obolibrary.org/obo/DOID_8552, 1.0, 0.0, 8.0, 34.0, 57.0]
[http://purl.obolibrary.org/obo/DOID_0050731, 3.0, 17.0, 47.0, 28.0, 5.0]
[http://purl.obolibrary.org/obo/DOID_12119, 1.0, 4.0, 53.0, 38.0, 4.0]
[http://purl.obolibrary.org/obo/DOID_999, 3.0, 5.0, 13.0, 57.0, 21.0]
[http://purl.obolibrary.org/obo/DOID_0050758, 2.0, 5.0, 23.0, 58.0, 12.0]
[http://purl.obolibrary.org/obo/DOID_10604, 4.0, 24.0, 57.0, 13.0, 2.0]
[http://purl.obolibrary.org/obo/DOID_0060500, 1.0, 2.0, 15.0, 52.0, 30.0]
[http://purl.obolibrary.org/obo/DOID_3891, 5.0, 11.0, 11.0, 57.0, 15.0]
[http://purl.obolibrary.org/obo/DOID_11243, 1.0, 6.0, 44.0, 43.0, 5.0]
